,model_name,provider,calibration_method,train_class_id,train_class_name,train_class_name_clean,test_class_id,test_class_name,test_class_name_clean,test_class_domain,slug,accuracy,precision,recall,f1,brier_score,sm_ece,binned_ece
249,ViT-B-32-quickgelu,openai,isotonic,4,church-outdoor,outdoor church,6,farm,farm,xfer,eval--06--farm--xfer--04--church-outdoor--indomain,0.8018604651162791,0.6597604402719327,0.8224374495560937,0.7321717262439374,0.1357504828308139,0.06549510626946735,0.06550840841513436
250,ViT-B-32-quickgelu,openai,sigmoid,5,desert-sand,sand desert,6,farm,farm,xfer,eval--06--farm--xfer--05--desert-sand--indomain,0.8178073089700997,0.7129665255867641,0.7477804681194512,0.7299586369903487,0.13612031017948834,0.06687131360346331,0.06955180872414757
251,ViT-B-32-quickgelu,openai,isotonic,5,desert-sand,sand desert,6,farm,farm,xfer,eval--06--farm--xfer--05--desert-sand--indomain,0.8170099667774087,0.7226041245450869,0.7211460855528652,0.7218743688143809,0.1364451276893182,0.06881264321295624,0.07051693269670431
252,ViT-B-32-quickgelu,openai,sigmoid,6,farm,farm,6,farm,farm,xfer,eval--06--farm--xfer--06--farm--indomain,0.8170099667774087,0.7445579742336739,0.6763518966908797,0.7088179319094946,0.1287187513079768,0.01807890830616074,0.017681491593474468
253,ViT-B-32-quickgelu,openai,isotonic,6,farm,farm,6,farm,farm,xfer,eval--06--farm--xfer--06--farm--indomain,0.8176744186046512,0.7185770750988142,0.7336561743341404,0.7260383386581469,0.1290258696990652,0.016367854501538114,0.01622152624845944
254,ViT-B-32-quickgelu,openai,sigmoid,7,forest-broadleaf,broadleaf forest,6,farm,farm,xfer,eval--06--farm--xfer--07--forest-broadleaf--indomain,0.8172757475083057,0.7104158718046547,0.751412429378531,0.7303392822121985,0.133311970575332,0.05076926955512045,0.0516317976639951
255,ViT-B-32-quickgelu,openai,isotonic,7,forest-broadleaf,broadleaf forest,6,farm,farm,xfer,eval--06--farm--xfer--07--forest-broadleaf--indomain,0.8171428571428572,0.7101449275362319,0.751412429378531,0.7301960784313726,0.13411738911568916,0.050262747380488956,0.051370480722033006
256,ViT-B-32-quickgelu,openai,sigmoid,8,industrial_area,industrial area,6,farm,farm,xfer,eval--06--farm--xfer--08--industrial_area--indomain,0.8045182724252492,0.6653530377668309,0.8175948345439871,0.7336592431649466,0.1412809917895402,0.10002746634665442,0.09998197445088991
257,ViT-B-32-quickgelu,openai,isotonic,8,industrial_area,industrial area,6,farm,farm,xfer,eval--06--farm--xfer--08--industrial_area--indomain,0.8067774086378737,0.6727395411605938,0.804681194511703,0.7328188166115399,0.14188118438423428,0.09886824744261975,0.10028782322056022
258,ViT-B-32-quickgelu,openai,sigmoid,9,field-cultivated,cultivated field,6,farm,farm,xfer,eval--06--farm--xfer--09--field-cultivated--indomain,0.814750830564784,0.7535079513564079,0.6501210653753027,0.6980069324090121,0.13099125783919202,0.044639582225501274,0.04573151591852728
259,ViT-B-32-quickgelu,openai,isotonic,9,field-cultivated,cultivated field,6,farm,farm,xfer,eval--06--farm--xfer--09--field-cultivated--indomain,0.8156810631229235,0.7445091887046168,0.6702986279257466,0.7054576343172648,0.1323506716718914,0.051853801941517,0.05295559995513768
260,ViT-B-32-quickgelu,openai,sigmoid,10,residential_neighborhood,residential neighborhood,6,farm,farm,xfer,eval--06--farm--xfer--10--residential_neighborhood--indomain,0.8180730897009967,0.7123707391803906,0.7506053268765133,0.7309884063666732,0.13392113046337048,0.05410712631408913,0.05478269435104294
261,ViT-B-32-quickgelu,openai,isotonic,10,residential_neighborhood,residential neighborhood,6,farm,farm,xfer,eval--06--farm--xfer--10--residential_neighborhood--indomain,0.8176744186046512,0.718923198733175,0.7328490718321227,0.7258193445243805,0.13503006834040698,0.05971348193816502,0.06240063201462807
262,ViT-B-32-quickgelu,openai,sigmoid,11,mountain,mountain,6,farm,farm,xfer,eval--06--farm--xfer--11--mountain--indomain,0.8107641196013289,0.6849122807017544,0.7877320419693301,0.7327327327327328,0.13892081799241404,0.07428944912911525,0.07654197689793629
263,ViT-B-32-quickgelu,openai,isotonic,11,mountain,mountain,6,farm,farm,xfer,eval--06--farm--xfer--11--mountain--indomain,0.8062458471760797,0.6701134089392928,0.8107344632768362,0.7337472607742878,0.14087688475308888,0.08047761436296855,0.08435007187256287
264,ViT-B-32-quickgelu,openai,sigmoid,12,park,park,6,farm,farm,xfer,eval--06--farm--xfer--12--park--indomain,0.7980066445182724,0.8062659846547314,0.5088781275221953,0.623948540326571,0.14592502164672982,0.10152896440122218,0.12031168972039935
265,ViT-B-32-quickgelu,openai,isotonic,12,park,park,6,farm,farm,xfer,eval--06--farm--xfer--12--park--indomain,0.7914950166112957,0.8119423472889499,0.4774011299435028,0.6012706480304956,0.1462890952542666,0.08649001540161867,0.11279782046338055
